timestamp,q0,q1,q2,q3,ax,ay,az,gx,gy,gz,mx,my,mz,alt,temp
11.4418,-0.113,-0.861,0.493,-0.050,-0.011,-0.032,1.008,-0.248,0.351,0.230,0.312,-0.347,-1.948,8.000,21.008
11.4618,-0.113,-0.861,0.493,-0.050,-0.012,-0.037,1.009,-0.247,0.351,0.230,0.312,-0.347,-1.948,7.880,21.006
11.4818,-0.112,-0.859,0.497,-0.050,-0.019,-0.022,1.010,-0.245,0.351,0.536,0.312,-0.347,-1.948,7.880,21.006
11.5018,-0.112,-0.859,0.497,-0.050,-0.011,-0.040,1.006,-0.248,0.352,0.249,0.312,-0.347,-1.948,7.880,21.006
11.5218,-0.113,-0.859,0.498,-0.050,-0.012,-0.037,0.989,-0.249,0.356,0.227,0.311,-0.328,-1.950,7.880,21.006
11.5418,-0.113,-0.858,0.498,-0.050,-0.012,-0.045,1.012,-0.246,0.356,0.257,0.311,-0.328,-1.950,8.627,21.008
11.5618,-0.113,-0.858,0.498,-0.050,-0.007,-0.031,1.014,-0.248,0.357,0.236,0.311,-0.328,-1.950,8.627,21.008
11.5818,-0.113,-0.858,0.498,-0.050,-0.018,-0.027,0.999,-0.243,0.355,0.222,0.311,-0.328,-1.950,8.627,21.008
11.6019,-0.113,-0.858,0.498,-0.050,-0.009,-0.034,1.016,-0.249,0.350,0.244,0.311,-0.328,-1.950,8.627,21.008
11.6218,-0.113,-0.858,0.498,-0.050,-0.011,-0.036,1.009,-0.252,0.352,0.249,0.321,-0.330,-1.949,8.517,21.010
11.6418,-0.113,-0.858,0.498,-0.050,-0.013,-0.043,0.997,-0.249,0.354,0.249,0.321,-0.330,-1.949,8.517,21.010
11.6618,-0.113,-0.857,0.501,-0.050,-0.011,-0.034,1.013,-0.254,0.350,0.517,0.321,-0.330,-1.949,8.517,21.010
11.6818,-0.113,-0.857,0.500,-0.050,-0.009,-0.034,1.006,-0.247,0.350,0.255,0.321,-0.330,-1.949,8.517,21.010
11.7018,-0.114,-0.855,0.504,-0.051,-0.061,-0.036,0.991,-0.340,0.409,0.316,0.321,-0.330,-1.949,8.627,21.017
11.7218,-0.119,-0.852,0.507,-0.060,-0.104,-0.060,1.410,0.029,0.958,0.445,0.323,-0.320,-1.950,8.627,21.017
11.7418,-0.123,-0.849,0.510,-0.064,-0.064,0.154,0.670,-0.177,0.567,0.476,0.323,-0.320,-1.950,8.627,21.017
11.7618,-0.124,-0.846,0.514,-0.064,-0.140,0.061,0.678,-0.225,-0.034,0.437,0.323,-0.320,-1.950,8.627,21.017
11.7818,-0.128,-0.842,0.521,-0.062,-0.143,0.112,1.630,-0.440,0.010,0.825,0.323,-0.320,-1.950,8.419,21.015
11.8018,-0.137,-0.841,0.521,-0.055,0.009,-0.075,1.093,-1.403,0.381,0.241,0.323,-0.320,-1.950,8.419,21.015
11.8219,-0.143,-0.837,0.524,-0.058,0.371,0.170,0.426,-0.376,0.464,0.480,0.304,-0.333,-1.943,8.419,21.015
11.8418,-0.140,-0.848,0.508,-0.054,0.273,0.565,0.867,-0.201,0.304,-0.354,0.304,-0.333,-1.943,8.419,21.015
11.8618,-0.144,-0.850,0.504,-0.055,0.189,0.316,2.766,-0.205,0.400,-0.450,0.304,-0.333,-1.943,8.419,21.015
11.8818,-0.147,-0.851,0.500,-0.058,-0.180,0.034,0.113,-0.045,0.409,-0.367,0.304,-0.333,-1.943,7.878,21.017
11.9019,-0.154,-0.842,0.514,-0.059,-0.218,0.010,0.852,-0.611,0.464,-0.095,0.304,-0.333,-1.943,7.878,21.017
11.9218,-0.155,-0.840,0.516,-0.057,-0.187,0.223,1.298,-0.300,-0.097,0.244,0.315,-0.305,-1.941,7.878,21.017
11.9418,-0.159,-0.838,0.519,-0.060,-0.032,0.506,0.335,-0.247,0.411,0.377,0.315,-0.305,-1.941,7.878,21.017
11.9618,-0.162,-0.835,0.521,-0.062,-0.404,-0.161,0.131,-0.188,0.256,0.329,0.315,-0.305,-1.941,8.431,21.015
11.9818,-0.176,-0.831,0.526,-0.047,-0.090,0.501,0.473,-2.007,-0.544,0.291,0.315,-0.305,-1.941,8.431,21.015
12.0018,-0.173,-0.831,0.527,-0.044,-0.010,0.265,1.856,0.016,-0.433,0.067,0.315,-0.305,-1.941,8.431,21.015
12.0218,-0.176,-0.832,0.524,-0.041,-0.186,0.543,0.600,-0.416,-0.034,-0.200,0.295,-0.385,-1.957,8.431,21.015
12.0418,-0.166,-0.834,0.524,-0.042,0.125,-0.105,2.001,0.996,-0.423,-0.068,0.295,-0.385,-1.957,8.826,21.015
12.0618,-0.155,-0.837,0.522,-0.050,0.040,0.283,2.040,1.351,0.129,-0.136,0.295,-0.385,-1.957,8.826,21.015
12.0818,-0.153,-0.839,0.520,-0.051,-0.405,-0.187,0.537,0.205,-0.013,-0.213,0.295,-0.385,-1.957,8.826,21.015
12.1018,-0.150,-0.837,0.524,-0.051,-0.084,-0.194,1.189,0.240,0.241,-0.018,0.295,-0.385,-1.957,8.826,21.015
12.1218,-0.154,-0.837,0.522,-0.060,-0.009,0.143,1.533,0.128,0.925,-0.046,0.262,-0.354,-1.937,8.153,21.013
12.1418,-0.156,-0.837,0.520,-0.068,0.051,0.385,-1.738,0.320,0.859,-0.012,0.262,-0.354,-1.937,8.153,21.013
12.1619,-0.149,-0.836,0.524,-0.072,-0.122,-0.017,1.229,0.464,0.345,-0.049,0.262,-0.354,-1.937,8.153,21.013
12.1818,-0.153,-0.833,0.524,-0.088,-0.320,0.166,-0.211,0.481,1.573,0.357,0.262,-0.354,-1.937,8.153,21.013
12.2018,-0.157,-0.829,0.527,-0.098,-0.153,0.028,-0.182,0.049,1.010,0.596,0.262,-0.354,-1.937,8.482,21.017
12.2218,-0.168,-0.824,0.531,-0.104,-0.027,-0.936,2.638,-0.726,1.015,0.577,0.257,-0.388,-1.932,8.482,21.017
12.2418,-0.168,-0.821,0.535,-0.108,-0.060,-0.723,3.560,0.160,0.323,0.541,0.257,-0.388,-1.932,8.482,21.017
12.2618,-0.164,-0.815,0.546,-0.097,-0.107,-0.060,0.904,-0.511,-0.647,0.422,0.257,-0.388,-1.932,8.482,21.017
12.2818,-0.168,-0.815,0.548,-0.086,0.211,-0.540,0.880,-0.281,0.244,0.274,0.257,-0.388,-1.932,8.659,21.021
12.3019,-0.166,-0.817,0.547,-0.078,0.525,-0.431,0.981,0.131,0.433,0.473,0.267,-0.439,-1.886,8.659,21.021
12.3218,-0.167,-0.814,0.552,-0.078,0.310,-0.223,1.407,-0.080,-0.001,0.585,0.267,-0.439,-1.886,8.659,21.021
12.3418,-0.167,-0.809,0.555,-0.094,0.076,0.568,3.164,0.679,1.266,0.794,0.267,-0.439,-1.886,8.659,21.021
12.3618,-0.158,-0.807,0.564,-0.072,0.334,-0.187,1.374,-0.561,-2.405,0.505,0.267,-0.439,-1.886,8.397,21.021
12.3818,-0.172,-0.804,0.564,-0.077,0.228,-0.316,2.099,-0.882,1.175,0.229,0.267,-0.439,-1.886,8.397,21.021
12.4019,-0.169,-0.805,0.564,-0.073,-0.272,0.233,0.216,0.047,-0.400,-0.152,0.242,-0.443,-1.832,8.397,21.021
12.4218,-0.178,-0.803,0.565,-0.062,0.078,0.206,0.543,-1.438,-0.417,-0.085,0.242,-0.443,-1.832,8.397,21.021
12.4418,-0.183,-0.801,0.568,-0.050,-0.189,-0.167,2.114,-1.080,-0.701,0.122,0.242,-0.443,-1.832,9.161,21.015
12.4618,-0.174,-0.801,0.569,-0.067,0.208,-0.673,-1.106,1.720,0.808,0.416,0.242,-0.443,-1.832,9.161,21.015
12.4818,-0.185,-0.797,0.570,-0.068,0.327,-0.627,1.282,-0.919,0.685,0.322,0.242,-0.443,-1.832,9.161,21.015
12.5019,-0.200,-0.792,0.572,-0.073,0.194,-0.434,2.838,-1.081,1.264,0.353,0.227,-0.397,-1.797,9.161,21.015
12.5218,-0.208,-0.790,0.572,-0.075,0.460,0.492,2.415,-0.522,0.577,0.145,0.227,-0.397,-1.797,8.305,21.021
12.5418,-0.222,-0.784,0.577,-0.047,0.063,-1.148,0.006,-1.034,-0.709,0.322,0.227,-0.397,-1.797,8.305,21.021
12.5618,-0.220,-0.781,0.584,-0.024,0.251,-0.787,-0.508,0.429,-1.379,0.627,0.227,-0.397,-1.797,8.305,21.021
12.5818,-0.215,-0.782,0.584,-0.028,0.099,-0.034,0.962,-0.010,0.580,0.886,0.227,-0.397,-1.797,8.305,21.021
12.6018,-0.225,-0.776,0.589,-0.035,0.796,0.470,-2.214,-0.502,1.068,0.905,0.219,-0.373,-1.747,7.937,21.019
12.6218,-0.207,-0.777,0.593,-0.040,-0.030,0.479,1.317,1.747,-0.776,0.437,0.219,-0.373,-1.747,7.937,21.019
12.6418,-0.206,-0.777,0.593,-0.045,0.499,0.294,0.060,0.354,0.306,0.080,0.219,-0.373,-1.747,7.937,21.019
12.6618,-0.202,-0.779,0.593,-0.036,0.171,0.177,2.849,-0.278,-0.901,-0.261,0.219,-0.373,-1.747,7.937,21.019
12.6818,-0.210,-0.780,0.589,-0.022,0.163,-0.578,0.768,-0.741,0.240,-0.377,0.219,-0.373,-1.747,8.665,21.019
12.7018,-0.224,-0.779,0.585,-0.019,0.156,-0.023,3.778,-1.296,0.673,-0.277,0.198,-0.341,-1.778,8.665,21.019
12.7218,-0.233,-0.779,0.581,-0.025,-0.214,-0.650,2.062,-0.307,1.100,-0.185,0.198,-0.341,-1.778,8.665,21.019
12.7418,-0.247,-0.777,0.579,-0.022,0.027,0.957,1.891,-1.292,0.625,-0.139,0.198,-0.341,-1.778,8.665,21.019
12.7618,-0.246,-0.777,0.579,-0.026,0.559,0.341,3.869,0.256,0.245,0.061,0.198,-0.341,-1.778,8.244,21.017
12.7818,-0.254,-0.775,0.579,-0.024,0.009,-0.093,0.373,-0.734,0.374,0.052,0.198,-0.341,-1.778,8.244,21.017
12.8018,-0.249,-0.777,0.577,-0.034,0.169,0.097,1.720,1.007,0.482,0.031,0.210,-0.294,-1.776,8.244,21.017
12.8218,-0.255,-0.779,0.573,-0.023,0.272,0.952,0.381,-1.206,-0.037,-0.110,0.210,-0.294,-1.776,8.244,21.017
12.8418,-0.255,-0.779,0.572,-0.015,-0.240,0.268,1.463,-0.482,-0.664,-0.322,0.210,-0.294,-1.776,8.244,21.017
12.8618,-0.258,-0.781,0.567,-0.031,-0.234,-0.067,3.547,0.782,1.607,-0.074,0.210,-0.294,-1.776,9.210,21.013
12.8818,-0.240,-0.778,0.578,-0.059,-0.329,-0.064,0.616,3.239,1.143,-0.036,0.210,-0.294,-1.776,9.210,21.013
12.9018,-0.244,-0.775,0.581,-0.054,-0.321,0.601,1.199,-0.629,-0.208,0.278,0.218,-0.279,-1.808,9.210,21.013
12.9218,-0.258,-0.768,0.584,-0.047,0.116,0.479,3.527,-1.670,0.175,0.433,0.218,-0.279,-1.808,9.210,21.013
12.9418,-0.264,-0.762,0.589,-0.044,-0.011,0.080,2.364,-0.819,0.018,0.604,0.218,-0.279,-1.808,8.651,21.013
12.9618,-0.283,-0.753,0.593,-0.030,-0.479,0.436,1.904,-2.497,0.043,0.403,0.218,-0.279,-1.808,8.651,21.013
12.9818,-0.297,-0.741,0.601,-0.008,-0.077,-0.767,1.035,-2.298,-0.229,0.605,0.218,-0.279,-1.808,8.651,21.013
13.0018,-0.305,-0.734,0.606,-0.010,-0.168,-0.492,3.055,-0.684,0.427,0.833,0.197,-0.344,-1.817,8.651,21.013
13.0218,-0.309,-0.730,0.610,-0.015,0.171,-0.228,2.760,-0.116,0.487,0.695,0.197,-0.344,-1.817,8.515,21.017
13.0418,-0.309,-0.728,0.612,-0.016,0.261,0.071,0.455,0.046,0.071,0.255,0.197,-0.344,-1.817,8.515,21.017
13.0618,-0.318,-0.726,0.609,-0.026,-0.075,0.269,-0.666,0.206,0.484,-0.151,0.197,-0.344,-1.817,8.515,21.017
13.0819,-0.321,-0.728,0.605,-0.028,-0.212,-0.196,0.369,-0.071,0.387,-0.382,0.197,-0.344,-1.817,8.515,21.017
13.1018,-0.322,-0.719,0.615,-0.028,-0.294,0.228,0.719,0.001,-0.017,-0.390,0.216,-0.357,-1.800,8.700,21.017
13.1218,-0.324,-0.720,0.614,-0.021,-0.037,0.037,0.433,-0.572,-0.354,-0.371,0.216,-0.357,-1.800,8.700,21.017
13.1418,-0.325,-0.709,0.626,-0.019,-0.324,0.008,0.735,-0.502,0.024,-0.289,0.216,-0.357,-1.800,8.700,21.017
13.1618,-0.328,-0.708,0.625,-0.018,0.092,0.583,1.715,-0.267,0.141,-0.106,0.216,-0.357,-1.800,8.700,21.017
13.1818,-0.328,-0.711,0.621,-0.022,-0.038,0.419,0.799,0.249,0.492,0.097,0.216,-0.357,-1.800,8.783,21.019
13.2018,-0.340,-0.706,0.620,-0.029,-0.220,-0.809,2.271,-0.634,1.250,0.433,0.192,-0.268,-1.790,8.783,21.019
13.2218,-0.344,-0.699,0.626,-0.024,0.641,0.030,1.931,-0.799,-0.277,0.674,0.192,-0.268,-1.790,8.783,21.019
13.2418,-0.350,-0.695,0.627,-0.035,0.429,-1.370,0.998,0.071,1.127,0.725,0.192,-0.268,-1.790,8.783,21.019
13.2618,-0.351,-0.687,0.635,-0.042,-0.057,0.317,0.439,0.160,0.312,1.231,0.192,-0.268,-1.790,8.419,21.015
13.2818,-0.366,-0.673,0.641,-0.045,0.065,0.229,1.509,-1.472,1.009,1.380,0.192,-0.268,-1.790,8.419,21.015
13.3018,-0.367,-0.664,0.650,-0.046,-0.250,-0.412,1.695,-0.319,-0.134,1.192,0.202,-0.366,-1.804,8.419,21.015
13.3218,-0.390,-0.655,0.645,-0.049,0.027,0.359,0.908,-2.017,1.894,1.175,0.202,-0.366,-1.804,8.419,21.015
13.3418,-0.385,-0.648,0.656,-0.045,-0.078,-0.226,-0.520,-0.306,-0.960,1.020,0.202,-0.366,-1.804,9.139,21.017
13.3618,-0.387,-0.642,0.661,-0.043,0.243,-0.003,1.372,-0.521,-0.111,0.626,0.202,-0.366,-1.804,9.139,21.017
13.382,-0.391,-0.641,0.660,-0.045,-0.097,-0.580,-0.147,-0.124,0.400,0.072,0.196,-0.427,-1.784,9.139,21.017
13.4018,-0.395,-0.643,0.654,-0.048,0.391,0.476,-0.052,0.047,0.668,-0.427,0.196,-0.427,-1.784,9.139,21.017
13.4218,-0.399,-0.649,0.646,-0.054,-0.087,0.112,1.924,0.424,0.906,-0.730,0.196,-0.427,-1.784,7.837,21.015
13.4418,-0.406,-0.652,0.639,-0.053,-0.296,-0.270,1.262,-0.353,0.724,-0.655,0.196,-0.427,-1.784,7.837,21.015
13.4618,-0.414,-0.653,0.632,-0.055,-0.430,-0.359,1.258,-0.361,0.900,-0.505,0.196,-0.427,-1.784,7.837,21.015
13.4818,-0.414,-0.655,0.630,-0.049,0.303,-0.051,-0.608,-0.246,-0.320,-0.511,0.190,-0.372,-1.809,7.837,21.015
13.5018,-0.421,-0.643,0.638,-0.049,-0.459,0.343,0.840,-0.472,0.437,-0.593,0.190,-0.372,-1.809,9.296,21.017
13.5219,-0.408,-0.638,0.650,-0.055,-0.214,0.213,0.655,1.324,-0.455,-0.305,0.190,-0.372,-1.809,9.296,21.017
13.5418,-0.402,-0.642,0.650,-0.061,-0.373,0.205,1.277,0.954,-0.076,0.007,0.190,-0.372,-1.809,9.296,21.017
13.5618,-0.402,-0.649,0.643,-0.066,0.365,-0.585,0.978,0.474,1.687,0.546,0.190,-0.372,-1.809,9.296,21.017
13.5818,-0.411,-0.638,0.649,-0.051,0.241,0.107,-0.195,-2.039,-0.532,0.405,0.147,-0.368,-1.772,8.860,21.023
13.6019,-0.402,-0.650,0.644,-0.037,0.420,-0.241,1.030,-0.396,-0.313,-0.078,0.147,-0.368,-1.772,8.860,21.023
13.6218,-0.411,-0.650,0.637,-0.039,0.027,-0.109,0.502,-0.472,0.991,-0.442,0.147,-0.368,-1.772,8.860,21.023
13.6418,-0.413,-0.653,0.634,-0.039,0.213,0.207,2.292,-0.010,0.186,-0.406,0.147,-0.368,-1.772,8.860,21.023
13.6618,-0.404,-0.658,0.634,-0.037,-0.081,0.054,1.216,-0.384,0.326,-0.306,0.147,-0.368,-1.772,8.486,21.019
13.6818,-0.404,-0.659,0.634,-0.035,0.233,0.128,0.219,-0.115,-0.145,-0.161,0.153,-0.342,-1.755,8.486,21.019
13.7018,-0.408,-0.659,0.631,-0.037,0.264,-0.142,-0.441,-0.148,0.461,-0.088,0.153,-0.342,-1.755,8.486,21.019
13.7218,-0.407,-0.659,0.632,-0.032,0.472,-0.807,2.080,-0.169,-0.378,-0.142,0.153,-0.342,-1.755,8.486,21.019
13.7418,-0.395,-0.666,0.632,-0.028,-0.059,-0.331,1.255,0.172,-0.035,-0.380,0.153,-0.342,-1.755,8.659,21.019
13.7618,-0.404,-0.665,0.628,-0.026,-0.373,-0.349,1.325,-0.777,0.600,-0.282,0.153,-0.342,-1.755,8.659,21.019
13.7818,-0.413,-0.659,0.627,-0.029,-0.468,-0.656,3.989,-0.642,0.824,0.386,0.150,-0.320,-1.781,8.659,21.019
13.8018,-0.417,-0.650,0.634,-0.035,-0.398,-0.239,2.341,-0.287,0.366,1.284,0.150,-0.320,-1.781,8.659,21.019
13.8218,-0.416,-0.644,0.641,-0.033,0.099,-0.409,0.829,-0.692,0.597,1.466,0.150,-0.320,-1.781,8.555,21.021
13.8418,-0.409,-0.647,0.643,-0.022,0.398,-0.339,0.759,-0.566,-0.156,1.039,0.150,-0.320,-1.781,8.555,21.021
13.8619,-0.403,-0.652,0.642,-0.017,0.233,-0.217,1.119,-0.540,0.208,0.522,0.150,-0.320,-1.781,8.555,21.021
13.8818,-0.394,-0.655,0.644,-0.018,-0.033,-0.023,1.188,-0.241,0.310,0.425,0.143,-0.346,-1.752,8.555,21.021
13.9018,-0.386,-0.644,0.660,-0.022,-0.198,0.030,0.883,-0.158,0.122,0.664,0.143,-0.346,-1.752,8.555,21.021
13.9218,-0.391,-0.638,0.662,-0.025,0.036,-0.110,0.636,-0.356,0.407,0.662,0.143,-0.346,-1.752,7.726,21.017
13.9418,-0.383,-0.648,0.658,-0.019,0.329,-0.200,0.744,-0.087,0.192,0.350,0.143,-0.346,-1.752,7.726,21.017
13.9618,-0.375,-0.657,0.654,-0.019,0.049,-0.007,1.042,-0.230,0.323,0.201,0.143,-0.346,-1.752,7.726,21.017
13.9819,-0.369,-0.670,0.644,-0.017,0.210,0.151,0.971,-0.229,0.362,0.112,0.114,-0.351,-1.761,7.726,21.017
14.0018,-0.359,-0.678,0.641,-0.016,0.019,0.010,1.043,-0.142,0.151,-0.109,0.114,-0.351,-1.761,8.509,21.017
14.0218,-0.361,-0.679,0.639,-0.019,-0.215,-0.077,0.644,0.076,0.388,-0.098,0.114,-0.351,-1.761,8.509,21.017
14.0418,-0.361,-0.673,0.645,-0.020,-0.214,-0.208,0.771,-0.271,0.696,0.068,0.114,-0.351,-1.761,8.509,21.017
14.0618,-0.353,-0.675,0.647,-0.021,-0.031,-0.054,1.053,-0.290,0.367,0.225,0.114,-0.351,-1.761,8.509,21.017
14.0818,-0.346,-0.678,0.648,-0.021,-0.014,-0.043,1.008,-0.258,0.350,0.238,0.122,-0.343,-1.752,9.296,21.021
14.1018,-0.338,-0.681,0.649,-0.022,-0.010,-0.041,1.014,-0.241,0.351,0.227,0.122,-0.343,-1.752,9.296,21.021
14.1218,-0.330,-0.685,0.649,-0.022,-0.014,-0.033,0.995,-0.234,0.348,0.230,0.122,-0.343,-1.752,9.296,21.021
14.1418,-0.323,-0.688,0.650,-0.023,-0.004,-0.035,0.991,-0.241,0.350,0.241,0.122,-0.343,-1.752,9.296,21.021
14.1618,-0.317,-0.689,0.652,-0.023,-0.043,-0.053,0.981,-0.253,0.359,0.224,0.122,-0.343,-1.752,8.301,21.021
14.1818,-0.311,-0.686,0.658,-0.025,-0.112,-0.085,1.161,-0.237,0.349,0.335,0.112,-0.348,-1.767,8.301,21.021
14.2018,-0.315,-0.682,0.659,-0.026,0.053,-0.016,1.367,-0.270,0.327,0.379,0.112,-0.348,-1.767,8.301,21.021
14.2219,-0.308,-0.687,0.658,-0.026,0.028,-0.025,0.957,-0.247,0.374,0.277,0.112,-0.348,-1.767,8.301,21.021
14.2418,-0.301,-0.690,0.658,-0.027,0.011,-0.046,1.007,-0.221,0.335,0.304,0.112,-0.348,-1.767,7.929,21.019
14.2618,-0.295,-0.692,0.658,-0.027,0.001,-0.044,1.001,-0.253,0.362,0.328,0.112,-0.348,-1.767,7.929,21.019
14.2818,-0.287,-0.699,0.655,-0.026,0.044,-0.010,0.764,-0.152,0.146,0.218,0.131,-0.341,-1.754,7.929,21.019
14.3018,-0.280,-0.702,0.655,-0.026,-0.008,-0.029,0.899,-0.209,0.316,0.241,0.131,-0.341,-1.754,7.929,21.019
14.3218,-0.274,-0.704,0.654,-0.026,0.004,-0.047,0.989,-0.223,0.300,0.245,0.131,-0.341,-1.754,8.401,21.021
14.3418,-0.269,-0.707,0.654,-0.026,-0.001,-0.034,0.990,-0.234,0.354,0.288,0.131,-0.341,-1.754,8.401,21.021
14.3618,-0.263,-0.709,0.653,-0.027,-0.004,-0.035,1.011,-0.252,0.363,0.300,0.137,-0.339,-1.754,8.401,21.021
14.3818,-0.258,-0.711,0.653,-0.027,-0.011,-0.041,1.014,-0.241,0.360,0.256,0.137,-0.339,-1.754,8.401,21.021
14.4018,-0.253,-0.714,0.652,-0.027,-0.001,-0.028,1.006,-0.251,0.357,0.252,0.137,-0.339,-1.754,8.277,21.021
14.4218,-0.248,-0.716,0.652,-0.028,-0.012,-0.036,1.014,-0.252,0.356,0.256,0.137,-0.339,-1.754,8.277,21.021
14.4418,-0.244,-0.718,0.652,-0.028,-0.007,-0.039,1.004,-0.248,0.351,0.256,0.137,-0.339,-1.754,8.277,21.021
14.4618,-0.239,-0.718,0.652,-0.028,-0.021,-0.039,1.005,-0.247,0.352,0.263,0.129,-0.334,-1.760,8.277,21.021
14.4818,-0.235,-0.720,0.652,-0.028,-0.003,-0.039,1.010,-0.248,0.352,0.252,0.129,-0.334,-1.760,7.976,21.021
14.5018,-0.231,-0.722,0.652,-0.028,-0.008,-0.035,1.001,-0.240,0.352,0.250,0.129,-0.334,-1.760,7.976,21.021
14.5218,-0.227,-0.722,0.653,-0.029,-0.004,-0.039,1.002,-0.245,0.354,0.547,0.129,-0.334,-1.760,7.976,21.021
14.5418,-0.223,-0.723,0.653,-0.029,-0.005,-0.033,1.003,-0.246,0.360,0.254,0.129,-0.334,-1.760,7.976,21.021
14.5618,-0.219,-0.725,0.653,-0.029,-0.007,-0.032,1.003,-0.243,0.350,0.234,0.128,-0.353,-1.740,8.999,21.023
14.5819,-0.215,-0.724,0.655,-0.030,-0.009,-0.032,1.013,-0.243,0.348,0.549,0.128,-0.353,-1.740,8.999,21.023
14.6018,-0.211,-0.725,0.655,-0.030,-0.007,-0.040,1.009,-0.242,0.354,0.243,0.128,-0.353,-1.740,8.999,21.023
14.6218,-0.208,-0.727,0.654,-0.030,-0.001,-0.048,1.003,-0.249,0.356,0.234,0.128,-0.353,-1.740,8.999,21.023
14.6418,-0.205,-0.728,0.654,-0.030,-0.008,-0.035,1.012,-0.246,0.357,0.254,0.128,-0.353,-1.740,8.454,21.019
14.6618,-0.202,-0.728,0.654,-0.030,-0.013,-0.041,1.011,-0.246,0.356,0.249,0.124,-0.363,-1.725,8.454,21.019
14.6818,-0.199,-0.729,0.654,-0.030,-0.006,-0.038,1.006,-0.253,0.354,0.244,0.124,-0.363,-1.725,8.454,21.019
14.7018,-0.196,-0.729,0.655,-0.030,-0.019,-0.032,1.018,-0.251,0.350,0.241,0.124,-0.363,-1.725,8.454,21.019
14.7218,-0.193,-0.730,0.655,-0.030,-0.006,-0.038,1.004,-0.248,0.354,0.244,0.124,-0.363,-1.725,8.448,21.023
14.7418,-0.190,-0.731,0.654,-0.030,-0.005,-0.034,1.015,-0.249,0.356,0.250,0.124,-0.363,-1.725,8.448,21.023
14.7618,-0.188,-0.732,0.654,-0.030,-0.006,-0.042,1.003,-0.245,0.345,0.261,0.118,-0.333,-1.752,8.448,21.023
14.7818,-0.185,-0.732,0.655,-0.030,-0.014,-0.032,1.006,-0.254,0.357,0.245,0.118,-0.333,-1.752,8.448,21.023
14.8018,-0.183,-0.733,0.654,-0.030,-0.010,-0.029,1.011,-0.249,0.360,0.232,0.118,-0.333,-1.752,9.312,21.025
14.8219,-0.180,-0.734,0.655,-0.030,-0.010,-0.036,1.005,-0.248,0.350,0.249,0.118,-0.333,-1.752,9.312,21.025
14.8418,-0.178,-0.734,0.655,-0.030,-0.012,-0.041,1.007,-0.246,0.346,0.243,0.118,-0.333,-1.752,9.312,21.025
14.8619,-0.176,-0.734,0.655,-0.030,-0.015,-0.042,1.017,-0.251,0.350,0.239,0.123,-0.333,-1.742,9.312,21.025
14.8819,-0.174,-0.735,0.654,-0.030,-0.006,-0.043,0.997,-0.248,0.352,0.217,0.123,-0.333,-1.742,9.312,21.025
14.9018,-0.172,-0.736,0.654,-0.029,-0.007,-0.037,1.007,-0.249,0.349,0.236,0.123,-0.333,-1.742,9.188,21.025
14.9218,-0.170,-0.737,0.654,-0.029,-0.007,-0.042,1.010,-0.246,0.359,0.249,0.123,-0.333,-1.742,9.188,21.025
14.9418,-0.168,-0.737,0.653,-0.029,-0.003,-0.039,1.027,-0.246,0.349,0.241,0.123,-0.333,-1.742,9.188,21.025
14.9618,-0.167,-0.738,0.653,-0.029,-0.012,-0.039,0.992,-0.248,0.363,0.213,0.118,-0.341,-1.771,9.188,21.025
14.9818,-0.165,-0.738,0.654,-0.029,-0.010,-0.038,0.999,-0.251,0.357,0.221,0.118,-0.341,-1.771,8.397,21.023
15.0018,-0.163,-0.739,0.653,-0.029,-0.000,-0.036,1.005,-0.251,0.345,0.224,0.118,-0.341,-1.771,8.397,21.023
15.0219,-0.162,-0.739,0.654,-0.029,-0.015,-0.035,0.999,-0.247,0.352,0.277,0.118,-0.341,-1.771,8.397,21.023
15.0418,-0.160,-0.739,0.654,-0.029,-0.013,-0.040,1.007,-0.248,0.355,0.254,0.118,-0.341,-1.771,8.397,21.023
15.0618,-0.159,-0.739,0.654,-0.029,-0.015,-0.034,1.011,-0.252,0.355,0.221,0.126,-0.329,-1.772,8.930,21.023
15.0818,-0.157,-0.739,0.654,-0.029,-0.014,-0.034,0.998,-0.247,0.346,0.251,0.126,-0.329,-1.772,8.930,21.023
15.1019,-0.156,-0.739,0.654,-0.029,-0.020,-0.031,1.009,-0.245,0.363,0.250,0.126,-0.329,-1.772,8.930,21.023
15.1218,-0.155,-0.740,0.654,-0.029,-0.004,-0.037,1.017,-0.246,0.348,0.244,0.126,-0.329,-1.772,8.930,21.023
15.1418,-0.153,-0.740,0.654,-0.029,-0.013,-0.041,1.003,-0.249,0.338,0.252,0.126,-0.329,-1.772,8.267,21.027
15.1618,-0.152,-0.741,0.653,-0.029,-0.008,-0.033,0.998,-0.243,0.348,0.234,0.136,-0.338,-1.762,8.267,21.027
15.1818,-0.151,-0.742,0.653,-0.029,-0.009,-0.038,1.001,-0.246,0.360,0.262,0.136,-0.338,-1.762,8.267,21.027
15.2018,-0.150,-0.742,0.653,-0.029,-0.017,-0.035,1.002,-0.242,0.355,0.234,0.136,-0.338,-1.762,8.267,21.027
15.2219,-0.149,-0.743,0.652,-0.029,-0.003,-0.046,1.003,-0.246,0.362,0.245,0.136,-0.338,-1.762,8.596,21.025
15.2418,-0.148,-0.744,0.651,-0.029,-0.007,-0.038,1.004,-0.253,0.354,0.250,0.136,-0.338,-1.762,8.596,21.025
